Sentiment_Score_median,INTTNLETRCCN_nKVE/dl_median,E_COLI_nKVE/dl_median,CHLFa_ug/l_blauwalg_median,FG_median,TG_median,SQ_median,DR_median,RH_median,Normalized_Amenities_Score,Status
0.58185,76.73061168307947,294.28192264766943,1.7662885548002083,5.0,5.5,1.0,0.0,0.0,0.36,1
0.4404,104.24822990504046,335.7426816684284,1.8633994891055268,4.7,5.3,0.2,1.2,0.6,0.36,1
0.2732,89.88521703968925,323.7922269827309,1.8566068042051855,3.3,8.1,1.45,0.9,0.4,0.36,1
0.0,83.27809716203265,410.25928514782913,2.2548129054902555,3.45,16.45,6.0,0.0,0.0,0.36,1
0.56135,102.36483390368716,491.791244164231,2.54930573517533,4.5,17.0,5.6,0.1,0.1,0.36,1
0.5244,100.34397675909455,506.9664744170178,2.6209802575056402,3.6,17.9,5.3,0.0,0.0,0.36,1
0.5859,67.32867494327587,352.47544830108063,2.0550258805853594,3.55,17.85,8.149999999999999,0.0,0.0,0.36,1
0.6712,91.9066532259595,277.43153027516894,1.655188389070907,4.4,11.1,5.9,1.2,1.3,0.36,1
0.5994,12.876531499661308,9.037159587001298,0.7311193040698222,4.4,6.85,7.0,0.0,0.0,0.36,1
0.7248,48.08154385282798,174.25162367413063,1.336012724424998,4.2,6.3,3.3,0.0,0.0,0.36,1
0.5344174869315883,81.77412667625853,193.6945944431646,1.3180413209930628,4.8,3.2,1.5,1.4,0.8,0.36,1
0.9106,117.32056522457916,326.329729075841,1.785078926179507,4.7,5.5,0.9,2.0,1.3,0.36,1
0.3182,168.51062017254122,551.3113396301095,2.6063203373132344,5.6,11.5,2.4,1.7,2.1,0.36,1
0.6369,84.31611958252242,406.16849716683635,2.233333362011936,4.55,15.35,5.95,0.0,0.0,0.36,1
0.64475,105.89408249254654,513.3575303855945,2.6346840723034823,4.0,20.4,7.5,0.4,0.3,0.36,1
0.4215,99.0632161946553,457.7342533871604,2.413204091246057,4.2,17.3,6.4,0.3,0.3,0.36,1
0.3982,84.57207062702662,387.2955471980965,2.153697417837243,4.15,17.45,7.85,0.3,0.35,0.36,1
0.5470811970569829,7.769749015774193,32.36121840685823,0.8526324085731787,4.5,13.6,11.7,0.0,0.0,0.36,1
-0.8038,35.37378952368711,82.99142091536737,0.9827258936378214,5.8,6.8,6.7,0.0,0.0,0.36,1
0.31245,193.79690694337955,538.1985752645796,2.473100433836934,9.2,7.6,2.6,2.5,2.7,0.36,1
0.6249,124.80018349700995,431.2774876468119,2.214410767452522,6.2,6.5,0.4,1.0,0.7,0.36,1
-0.0516,97.89568612773138,278.97258192757295,1.6395348661080131,5.2,6.2,2.4,1.6,0.7,0.36,1
0.6972,89.5827427370931,291.80738447786314,1.7187372264112888,4.05,6.2,1.4,0.6,0.8,0.36,1
0.36895,147.52338984440797,508.41148806066633,2.4837293532534024,4.7,11.8,2.4,1.6,1.5,0.36,1
0.8899,110.71341026948619,457.16522846676173,2.374910085614415,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.36,1
0.8016,87.26160622172452,444.69660177516187,2.39297942646569,4.6,18.5,7.6,0.0,0.0,0.36,1
0.4576,69.21207782943199,359.18888873593755,2.078600250757711,3.8,18.1,8.4,0.0,0.0,0.36,1
0.4215,56.12080838833967,279.39569925566974,1.7737154192373736,4.25,16.950000000000003,9.4,0.05,0.05,0.36,1
0.5436298283623091,2.1683441668679944,-19.91613918840042,0.641803710442735,4.8,10.4,10.5,0.0,0.0,0.36,1
0.0,105.5195203581051,361.53035457098497,1.9732949992950384,6.5,8.1,3.0,1.0,0.4,0.36,1
0.1989,20.976516162419603,46.50873030083514,0.8683657564196882,4.1,7.15,6.35,0.0,0.0,0.36,1
0.5859,100.08656187656561,298.8194784032293,1.7166482460734818,5.1,4.6,0.7,1.3,0.7,0.36,1
0.1289999999999999,123.61611729195161,398.13179529039024,2.0756484651085687,5.6,6.5,0.7,1.5,0.8,0.36,1
0.7105,79.45550345328667,321.23453319275745,1.8751949787948647,4.75,6.9,1.35,0.0,0.0,0.36,1
0.0,55.85443682458227,247.34017442632103,1.6329283267016534,4.2,12.7,6.8,0.0,0.0,0.36,1
0.5514933577491238,76.66234350833085,371.33759694639696,2.106208537644336,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.36,1
0.69,92.0500163003791,474.6370216801896,2.5077398162329567,4.0,19.0,7.0,0.0,0.0,0.36,1
0.2625,41.244834918049634,243.06766491114763,1.6642335897271088,3.3,20.0,11.7,0.0,0.0,0.36,1
0.7116,77.8544803757359,391.39401653984953,2.1904194854228587,4.25,17.0,7.25,0.0,0.0,0.36,1
0.78975,45.44949934125063,248.82029239288312,1.6745492764321237,3.9,17.8,10.3,0.0,0.0,0.36,1
0.2023,83.5343794061412,347.38992365396916,1.979426451510512,4.5,11.05,3.9,0.3,0.1,0.36,1
0.7574,51.0592707082237,127.93748990004889,1.1280690474406638,4.6,5.6,4.0,1.0,0.2,0.36,1
0.5719,-6.819170565598586,-132.13754825699283,0.17837751431363535,5.449999999999999,1.5,6.4,0.0,0.0,0.36,1
0.4404,121.3816942105795,366.81129153513535,1.9467514775048664,6.5,5.2,0.9,1.7,0.8,0.36,1
0.5292,174.25519577664716,444.13710596303156,2.124055766764566,5.8,5.3,0.3,2.8,2.8,0.36,1
0.2144,125.52907532980558,362.5996162482188,1.9186638947272519,4.15,7.6,1.7000000000000002,1.8,1.6,0.36,1
0.5482103151932305,130.60455934484995,538.3920697673034,2.6634354511683545,6.0,13.5,3.3,0.8,0.4,0.36,1
0.546,98.01554610222448,406.49354801526147,2.193603034843017,3.7,14.35,4.9,0.75,0.5,0.36,1
0.5530938490716266,87.92933419698275,420.9073725229436,2.287790910027913,3.5,17.4,6.6,0.3,0.2,0.36,1
0.27065,135.3857380996161,529.8136555899617,2.61716274677263,4.3,18.2,6.5,1.0,1.4,0.36,1
0.5537373482004542,82.94150506870369,412.67114855874615,2.2674691213653686,4.8,17.6,7.699999999999999,0.0,0.0,0.36,1
0.6369,45.069681156292305,223.01988686520565,1.5622445513926084,4.0,14.9,8.7,0.0,0.0,0.36,1
0.5378059360978418,101.49256751540716,319.5267622002415,1.8016402028239382,5.45,4.9,0.6499999999999999,1.25,0.5,0.36,1
0.4215,26.777192052364377,18.680082883083884,0.7263324122151296,3.8,1.3,2.3,0.3,0.1,0.36,1
0.4215,66.25026525533187,259.63245920358395,1.6485839709013619,3.5,6.0,1.0,0.0,0.0,0.36,1
0.5539273227989284,70.71804457493889,367.42514539854574,2.1090065632916986,3.45,17.65,7.65,0.0,0.0,0.36,1
0.4404,82.39381252322016,424.1689824217652,2.317936780412534,3.1,17.5,6.15,0.0,0.0,0.43,1
0.7506,76.65142841472596,205.68452936778073,1.3855376095543874,4.6,4.5,1.8,1.4,0.5,0.43,1
0.0,60.07475380056606,302.63204996665047,1.8621970259445524,4.2,17.4,9.2,0.0,0.0,0.43,1
0.5440374324014269,21.384941921366078,70.0204425030758,0.9706905652161224,4.6,9.9,8.2,0.0,0.0,0.43,1
0.534949575205256,129.96181747811787,347.567768071279,1.8411780974779333,7.8,6.949999999999999,3.85,2.1,1.5,0.43,1
0.6369,98.7033241817335,502.1168648673679,2.6049423874027817,3.6,17.9,5.3,0.0,0.0,0.43,1
0.5539560278598777,66.29200167983801,348.4910507649608,2.040940041424482,3.55,17.85,8.149999999999999,0.0,0.0,0.43,1
0.7845,86.42461349523913,344.3976209973942,1.9560267117665295,4.5,8.9,2.3,0.3,0.25,0.43,1
0.5517490622334295,83.5019460398853,402.5028801149902,2.219967041866771,4.55,15.35,5.95,0.0,0.0,0.43,1
0.4215,105.65734769144646,510.5190819983675,2.623183740351207,4.0,20.4,7.5,0.4,0.3,0.43,1
-0.7783,102.90986457868584,460.7453937807644,2.4149014745013813,4.2,17.3,6.4,0.3,0.3,0.43,1
0.3348,83.66693297697546,383.49958842572187,2.1400367717423894,4.15,17.45,7.85,0.3,0.35,0.43,1
0.5719,6.495819163267877,28.037158520937254,0.8377817260906979,4.5,13.6,11.7,0.0,0.0,0.43,1
0.5417786222187169,143.31495391587583,482.1517749242155,1.2,4.7,11.8,2.4,1.6,1.5,0.43,1
0.5479319867393011,107.89255895555843,427.2438699495716,0.7,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.43,1
0.588,92.3063962654368,489.2256981079689,5.2,4.6,18.5,7.6,0.0,0.0,0.43,1
0.1742,72.67100456298502,387.4841879064061,3.9,3.8,18.1,8.4,0.0,0.0,0.43,1
0.39335,54.37610701409639,269.29218862302065,1.4,4.25,16.950000000000003,9.4,0.05,0.05,0.43,1
0.5440232099631122,1.9575480396291915,-14.878108905365771,1.2,4.8,10.4,10.5,0.0,0.0,0.43,1
0.1779,101.63644825516067,338.60430918461276,0.9,6.5,8.1,3.0,1.0,0.4,0.43,1
0.5387228784777014,104.16569527312168,340.1671639502127,4.4,5.1,4.6,0.7,1.3,0.7,0.43,1
0.547444783559791,50.470484181782226,222.8194577757248,0.6,4.2,12.7,6.8,0.0,0.0,0.43,1
-0.2732,75.94838665927671,345.2526724328439,0.5,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.43,1
0.765,123.57092027538363,1001.9651636726014,47.3,3.3,20.0,11.7,0.0,0.0,0.43,1
0.7178,84.41126621856472,456.454355819646,6.3,4.25,17.0,7.25,0.0,0.0,0.43,1
0.5525452860905776,44.18704216726414,236.51657582321133,1.1,3.9,17.8,10.3,0.0,0.0,0.43,1
0.5466957928157578,81.19126863827356,343.5142343587283,2.1,4.5,11.05,3.9,0.3,0.1,0.43,1
0.5598017105577563,105.18906950469889,581.697875583324,12.1,3.5,17.4,6.6,0.3,0.2,0.43,1
0.6108,85.35919520289573,436.27199445323174,2.3612602332733177,3.1,17.5,6.15,0.0,0.0,0.21,1
0.0,119.95913256775503,534.5677616005854,2.682612093759626,5.8,18.0,6.8,0.4,0.3,0.21,1
0.5219,37.18763696650332,213.69974450320206,1.5504012627803834,4.5,19.950000000000003,13.2,0.0,0.0,0.21,1
0.4753,41.121784378542955,187.28640253838864,1.4194452783646683,4.3,13.6,8.8,0.0,0.0,0.21,1
0.5719,41.72032806543978,142.01991458904183,1.2192790351635852,4.55,9.1,6.5,0.2,0.1,0.21,1
0.8155,58.553285726094416,223.14423755409126,1.51547187401925,4.35,6.65,2.9,0.0,0.0,0.21,1
0.5423,99.58965680030269,438.00079567616683,2.323636517613262,4.4,13.7,4.3,0.3,0.2,0.21,1
0.5403556706415157,131.11184770486642,362.8317416634537,1.9102077679637637,3.4,14.45,7.3,1.75,2.8499999999999996,0.21,1
0.555981512754902,72.37226558200331,388.4212805852251,2.196348756959046,3.4,19.8,9.0,0.0,0.0,0.21,1
0.5528685991956623,61.44085463249911,312.44400476836506,1.9003512515280632,4.2,17.4,9.2,0.0,0.0,0.21,1
0.6249,90.92226421421,330.6335136403488,1.88296258018795,3.3,8.1,1.45,0.9,0.4,0.21,1
0.5552315548172773,102.7227589280368,515.7299443323697,2.6516735660871293,3.6,17.9,5.3,0.0,0.0,0.21,1
0.8481,107.55144598012262,521.0874417891408,2.6630447441451874,4.0,20.4,7.5,0.4,0.3,0.21,1
-0.8149,25.0,265.0,1.35,4.3,18.2,6.0,0.2,0.1,0.5,1
0.6804,25.0,220.0,1.2,4.5,19.950000000000003,13.2,0.0,0.0,0.5,1
0.5373488120673824,143.45409494381215,424.63842399512134,0.5,5.65,9.4,2.3499999999999996,1.75,1.85,0.5,1
0.0,40.0,160.0,0.9,3.4,14.45,7.3,1.75,2.8499999999999996,0.5,1
0.5507005923967458,80.0,360.0,1.15,4.5,17.0,5.6,0.1,0.1,0.5,1
0.8442,20.0,300.0,0.5,3.55,17.85,8.149999999999999,0.0,0.0,0.5,1
0.5568461397699614,32.5,310.0,1.6,4.55,15.35,5.95,0.0,0.0,0.5,1
0.5106,45.0,485.0,1.35,4.0,20.4,7.5,0.4,0.3,0.5,1
0.5427058689086065,45.0,90.0,0.5,4.5,13.6,11.7,0.0,0.0,0.5,1
0.5483630559366712,17.5,110.0,0.6499999999999999,3.9,11.8,10.75,0.0,0.0,0.5,1
0.5450285678186926,20.0,70.0,0.8,4.0,11.9,6.9,0.0,0.0,0.5,1
0.2716,209.630572980657,523.8420049013826,2.365980454874916,6.0,8.8,2.2,3.65,3.9,0.43,0
0.6908,241.29607789607957,649.3786499187655,2.815208218724754,4.8,12.4,2.4,3.4,5.0,0.43,0
0.9492,30.0,420.0,1.3,3.1,17.5,6.15,0.0,0.0,0.43,0
0.8482,50.0,200.0,0.7,4.3,18.2,6.0,0.2,0.1,0.43,0
0.8625,15.0,60.0,1.6,5.8,18.0,6.8,0.4,0.3,0.43,0
0.60075,15.0,15.0,2.9,4.5,19.950000000000003,13.2,0.0,0.0,0.43,0
0.5574,15.0,80.0,2.0,4.3,13.6,8.8,0.0,0.0,0.43,0
0.8303,60.0,60.0,0.5,4.55,9.1,6.5,0.2,0.1,0.43,0
0.1027,108.28053958981616,280.09991780155707,1.614517469430294,5.0,6.7,2.9,2.0,1.3,0.43,0
-0.3412,59.712055251113306,216.94921734540264,1.4854779040413255,4.35,6.65,2.9,0.0,0.0,0.43,0
0.8878999999999999,153.48889719615187,421.5135775649232,2.088650501083297,6.1,6.3,1.2,2.2,2.2,0.43,0
0.5366376715879185,77.54607100886774,206.96607194308177,1.3884285240652368,4.6,4.5,1.8,1.4,0.5,0.43,0
0.7574,146.9404560493285,456.7037979788837,2.261578050028934,5.65,9.4,2.3499999999999996,1.75,1.85,0.43,0
0.8658,94.55906193985194,422.93929519162333,2.2736381873360294,4.4,13.7,4.3,0.3,0.2,0.43,0
0.83365,20.0,30.0,0.5,3.4,14.45,7.3,1.75,2.8499999999999996,0.43,0
0.9578,20.0,60.0,1.8,3.4,19.8,9.0,0.0,0.0,0.43,0
0.8074,15.0,20.0,1.3,4.2,17.4,9.2,0.0,0.0,0.43,0
0.4404,30.0,30.0,1.4,4.15,16.799999999999997,10.95,0.0,0.0,0.43,0
0.74325,20.0,50.0,11.2,4.0,14.0,9.0,0.0,0.0,0.43,0
0.7574,20.0,80.0,10.8,4.6,9.9,8.2,0.0,0.0,0.43,0
0.5244,-9.560393858454045,-80.20363804659065,0.4157870092069697,4.1,8.7,9.8,0.0,0.0,0.43,0
0.65175,129.47340611254296,346.86806149401883,1.8395992016300051,7.8,6.949999999999999,3.85,2.1,1.5,0.43,0
0.5994,75.48698663470122,290.00106887574714,1.7515338991348712,5.0,5.5,1.0,0.0,0.0,0.43,0
0.5994,102.41314046514441,330.6145345341094,1.846733188551433,4.7,5.3,0.2,1.2,0.6,0.43,0
0.5424048112038572,87.58931153772198,318.00394130533897,1.83845108678377,3.3,8.1,1.45,0.9,0.4,0.43,0
0.5831,147.36162690557083,517.9828014485157,2.5254470300539795,5.4,11.9,2.7,1.3,1.5,0.43,0
0.5719,79.71649201158368,402.65784406276,2.2325664128218636,3.45,16.45,6.0,0.0,0.0,0.43,0
0.7791,100.28408498693233,486.31118126433535,2.5318454499113425,4.5,17.0,5.6,0.1,0.1,0.43,0
0.8631500000000001,97.75727385595826,500.7616147914239,2.6018847016051074,3.6,17.9,5.3,0.0,0.0,0.43,0
0.7003,65.68007763389727,347.61445764582066,2.038962332679117,3.55,17.85,8.149999999999999,0.0,0.0,0.43,0
0.5719,91.15162919666122,273.8506144982701,1.642012918313673,4.4,11.1,5.9,1.2,1.3,0.43,0
0.636,11.55325005921227,4.642195256198491,0.7161071946389792,4.4,6.85,7.0,0.0,0.0,0.43,0
0.83355,46.456571667606866,169.42447683292187,1.3200255341972391,4.2,6.3,3.3,0.0,0.0,0.43,0
0.8230500000000001,27.240683648597745,62.81595527845326,0.9182487091888959,5.15,5.25,5.2,0.0,0.0,0.43,0
0.7269,79.79906100305283,188.3659935329893,1.3009232646106899,4.8,3.2,1.5,1.4,0.8,0.43,0
0.3057,118.6796761995326,325.77738540235526,1.7787364540490327,4.7,5.5,0.9,2.0,1.3,0.43,0
0.4491,87.82706776823369,346.4066856403627,1.9605595197954364,4.5,8.9,2.3,0.3,0.25,0.43,0
0.15195,168.03554341091433,548.1314580745785,2.5940496712594463,5.6,11.5,2.4,1.7,2.1,0.43,0
0.5954,83.31940844237411,402.2413561771659,2.2193767454465005,4.55,15.35,5.95,0.0,0.0,0.43,0
0.5559669454236029,105.09512404595662,509.7137734393857,2.6213675230429523,4.0,20.4,7.5,0.4,0.3,0.43,0
0.2716,98.51977292329835,454.4564344228263,2.400712460936834,4.2,17.3,6.4,0.3,0.3,0.43,0
0.5911500000000001,82.59502137029045,381.96403767669096,2.1365722954805815,4.15,17.45,7.85,0.3,0.35,0.43,0
0.802,5.533670301562315,26.658846730993872,0.8346720089545873,4.5,13.6,11.7,0.0,0.0,0.43,0
0.5407691718062047,28.581244358906524,70.76137923085176,0.9500352761053882,5.8,6.8,6.7,0.0,0.0,0.43,0
0.5326329474235447,191.7060607313185,532.7042225570577,2.455609066691322,9.2,7.6,2.6,2.5,2.7,0.43,0
0.2846,125.0528860025706,429.1401752657252,2.204492323335021,6.2,6.5,0.4,1.0,0.7,0.43,0
0.537614908045606,94.26167051958993,271.2673886465746,1.617054111547048,5.2,6.2,2.4,1.6,0.7,0.43,0
0.6134999999999999,88.76248827649272,288.1330238338494,1.7053509273736407,4.05,6.2,1.4,0.6,0.8,0.43,0
0.8062,144.52481530772977,501.6166079600208,2.46330260596692,4.7,11.8,2.4,1.6,1.5,0.43,0
0.81995,109.83566103770607,453.4085045584641,2.3613379603680684,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.43,0
0.5334000000000001,87.21282705440825,442.12740638644823,2.3820865772829416,4.6,18.5,7.6,0.0,0.0,0.43,0
0.86605,66.33392870438838,352.56652223611934,2.058562724911993,3.8,18.1,8.4,0.0,0.0,0.43,0
0.6597,53.954549066448465,273.7931397190755,1.755978759721177,4.25,16.950000000000003,9.4,0.05,0.05,0.43,0
0.5106,43.990137237972704,195.78032483491484,1.4456637459862676,4.0,11.9,6.9,0.0,0.0,0.43,0
0.765,0.07255885223509928,-25.417508107060804,0.624297009100205,4.8,10.4,10.5,0.0,0.0,0.43,0
0.6975,101.43272660691633,353.1765625045297,1.949351068676644,6.5,8.1,3.0,1.0,0.4,0.43,0
0.62165,18.038572475349095,39.80070600616169,0.8481349713169238,4.1,7.15,6.35,0.0,0.0,0.43,0
0.6588,98.61149424020215,294.20707505471705,1.7011455554516748,5.1,4.6,0.7,1.3,0.7,0.43,0
0.5994,120.47892808875648,391.13834484712555,2.0547737077262056,5.6,6.5,0.7,1.5,0.8,0.43,0
0.4215,79.49369819437317,318.78993096019695,1.8645832339860018,4.75,6.9,1.35,0.0,0.0,0.43,0
0.7134499999999999,51.70094913882507,238.89084097329658,1.6087688376811689,4.2,12.7,6.8,0.0,0.0,0.43,0
0.7454000000000001,74.68128905623357,366.00033789419894,2.089070337331006,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.43,0
0.7269,90.72548042855885,470.2402603327114,2.4927236524121055,4.0,19.0,7.0,0.0,0.0,0.43,0
0.64785,38.46327700858794,236.5836686953263,1.6445082519120042,3.3,20.0,11.7,0.0,0.0,0.43,0
0.56755,77.28657569264064,388.0811557503472,2.177848794508479,4.25,17.0,7.25,0.0,0.0,0.43,0
0.6705,44.777894998136716,245.3588782248907,1.6616434226104193,3.9,17.8,10.3,0.0,0.0,0.43,0
0.6369,80.54688567990851,340.6109172006219,1.959035518002433,4.5,11.05,3.9,0.3,0.1,0.43,0
0.8218,49.61974529404405,123.37600202400304,1.112681231202416,4.6,5.6,4.0,1.0,0.2,0.43,0
0.3119,-6.902237523727472,-134.75586210149746,0.16737384513733566,5.449999999999999,1.5,6.4,0.0,0.0,0.43,0
0.34,120.63126976297556,363.23696481937924,1.9335908728443283,6.5,5.2,0.9,1.7,0.8,0.43,0
0.6705,172.4941177876515,439.11498281255433,2.107628675220943,5.8,5.3,0.3,2.8,2.8,0.43,0
0.6124,122.69462223085853,356.03984582925625,1.8987675968001447,4.15,7.6,1.7000000000000002,1.8,1.6,0.43,0
0.9229,127.86751871353664,531.9717113719885,2.643852735364149,6.0,13.5,3.3,0.8,0.4,0.43,0
0.5441531058683455,15.0,20.0,0.75,3.7,14.35,4.9,0.75,0.5,0.43,0
0.6239,15.0,20.0,1.1,3.5,17.4,6.6,0.3,0.2,0.43,0
0.6571,20.0,110.0,0.85,4.3,18.2,6.5,1.0,1.4,0.43,0
0.8658,15.0,30.0,0.95,4.8,17.6,7.699999999999999,0.0,0.0,0.43,0
0.8908,20.0,30.0,1.15,4.0,14.9,8.7,0.0,0.0,0.43,0
0.706,32.5,90.0,0.5,4.45,9.05,7.15,0.35,0.05,0.43,0
0.5430189827363838,42.34058923473614,153.8266566150973,1.267052074880508,4.8,8.1,5.4,0.0,0.0,0.43,0
0.5378133786364332,100.32229427515534,315.35098442883276,1.7871225962833255,5.45,4.9,0.6499999999999999,1.25,0.5,0.43,0
0.5424452802155834,64.5742784987865,254.7321842682275,1.6324314639904367,3.5,6.0,1.0,0.0,0.0,0.43,0
0.8815999999999999,55.88681965513523,244.12103515814073,1.616155594894368,3.8,9.9,4.3,0.0,0.0,0.43,0
0.8126,165.0,37.5,1.1,4.1,18.5,6.8,0.0,0.0,0.43,0
0.5383075013109133,265.0,820.0,2.0,3.75,15.9,5.4,0.6000000000000001,0.75,0.43,0
0.7351,41.45860768258369,119.36387884953513,1.1189873071939918,4.5,5.2,3.7,0.2,0.1,0.43,0
0.5562,122.94029495128879,348.3192831521945,1.8633154304904833,5.6,5.6,1.4,1.3,1.6,0.43,0
0.5527656210467691,63.53653412649321,331.1708799197518,1.9731966128621752,2.8499999999999996,16.4,6.9,0.0,0.0,0.43,0
0.64185,48.80829818481999,231.92950634624935,1.5874488683937704,3.5,12.9,6.6,0.0,0.0,0.43,0
